  Generating ../edge.epk
  Adding rott/graphics/fonts/newfnt1/ROTFN048.raw 36.5% [   148/   233] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN049.raw 33.2% [   137/   205] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN050.raw 32.4% [   152/   225] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN051.raw 34.3% [   155/   236] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN052.raw 41.4% [   156/   266] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN053.raw 38.7% [   100/   163] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN054.raw 37.8% [   125/   201] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN055.raw 35.6% [   123/   191] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN056.raw 42.6% [   144/   251] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN057.raw 40.0% [   144/   240] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN058.raw 34.4% [   120/   183] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN059.raw 41.4% [   140/   239] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN060.raw 25.9% [    80/   108] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN061.raw 35.8% [   111/   173] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN062.raw 27.8% [    78/   108] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN063.raw 39.2% [    96/   158] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN064.raw 45.8% [    84/   155] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN065.raw 21.3% [    48/    61] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN066.raw 35.2% [   147/   227] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN067.raw 37.7% [   142/   228] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN068.raw 35.2% [   140/   216] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN069.raw 37.6% [   133/   213] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN070.raw 42.2% [   133/   230] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN071.raw 35.2% [   118/   182] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN072.raw 36.5% [   141/   222] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN073.raw 41.6% [   115/   197] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN074.raw 21.8% [    68/    87] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN075.raw 33.8% [   100/   151] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN076.raw 34.5% [   133/   203] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN077.raw 38.6% [   105/   171] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN078.raw 43.7% [   138/   245] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN079.raw 44.3% [   122/   219] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN080.raw 35.6% [   145/   225] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN081.raw 34.6% [   123/   188] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN082.raw 31.3% [   149/   217] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN083.raw 33.3% [   146/   219] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN084.raw 37.0% [   150/   238] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN085.raw 36.5% [   101/   159] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN086.raw 36.8% [   122/   193] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN087.raw 34.4% [   120/   183] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN088.raw 41.2% [   143/   243] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN089.raw 40.3% [   138/   231] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN090.raw 33.5% [   119/   179] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN091.raw 41.7% [   134/   230] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN092.raw 31.5% [    87/   127] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN093.raw 25.7% [    75/   101] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN094.raw 31.4% [    94/   137] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN095.raw 30.2% [    81/   116] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN096.raw 39.2% [    96/   158] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN097.raw 27.5% [    66/    91] Deflate
  Adding rott/graphics/fonts/newfnt1/ROTFN098.raw 35.1% [   109/   168] Deflate
  Adding rott/graphics/fonts/sifont/SIFON001.raw  77.3% [    32/   141] Deflate
  Adding rott/graphics/fonts/sifont/SIFON002.raw  35.6% [    58/    90] Deflate
  Adding rott/graphics/fonts/sifont/SIFON003.raw  62.4% [    53/   141] Deflate
  Adding rott/graphics/fonts/sifont/SIFON004.raw  51.4% [    87/   179] Deflate
  Adding rott/graphics/fonts/sifont/SIFON005.raw  48.8% [   103/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON006.raw  50.2% [   100/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON007.raw  47.5% [   104/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON008.raw  50.0% [    42/    84] Deflate
  Adding rott/graphics/fonts/sifont/SIFON009.raw  48.4% [    63/   122] Deflate
  Adding rott/graphics/fonts/sifont/SIFON010.raw  41.8% [    71/   122] Deflate
  Adding rott/graphics/fonts/sifont/SIFON011.raw  52.5% [    76/   160] Deflate
  Adding rott/graphics/fonts/sifont/SIFON012.raw  49.7% [    82/   163] Deflate
  Adding rott/graphics/fonts/sifont/SIFON013.raw  48.8% [    43/    84] Deflate
  Adding rott/graphics/fonts/sifont/SIFON014.raw  66.2% [    54/   160] Deflate
  Adding rott/graphics/fonts/sifont/SIFON015.raw  52.4% [    40/    84] Deflate
  Adding rott/graphics/fonts/sifont/SIFON016.raw  57.2% [    86/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON017.raw  49.5% [   100/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON018.raw  62.6% [    74/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON019.raw  51.0% [    97/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON020.raw  53.0% [    93/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON021.raw  53.5% [    92/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON022.raw  49.3% [   102/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON023.raw  48.3% [   104/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON024.raw  57.1% [    85/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON025.raw  46.8% [   107/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON026.raw  51.5% [    96/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON027.raw  47.6% [    44/    84] Deflate
  Adding rott/graphics/fonts/sifont/SIFON028.raw  42.9% [    48/    84] Deflate
  Adding rott/graphics/fonts/sifont/SIFON029.raw  52.1% [    69/   144] Deflate
  Adding rott/graphics/fonts/sifont/SIFON030.raw  60.9% [    70/   179] Deflate
  Adding rott/graphics/fonts/sifont/SIFON031.raw  45.1% [    79/   144] Deflate
  Adding rott/graphics/fonts/sifont/SIFON032.raw  53.6% [    83/   179] Deflate
  Adding rott/graphics/fonts/sifont/SIFON033.raw  55.3% [    80/   179] Deflate
  Adding rott/graphics/fonts/sifont/SIFON034.raw  50.2% [   103/   207] Deflate
  Adding rott/graphics/fonts/sifont/SIFON035.raw  47.3% [    99/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON036.raw  46.5% [    99/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON037.raw  44.5% [   106/   191] Deflate
  Adding rott/graphics/fonts/sifont/SIFON038.raw  49.0% [   105/   206] Deflate
  Adding rott/graphics/fonts/sifont/SIFON039.raw  50.8% [    97/   197] Deflate
  Adding rott/graphics/fonts/sifont/SIFON040.raw  45.7% [   102/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON041.raw  48.4% [    97/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON042.raw  34.4% [    59/    90] Deflate
  Adding rott/graphics/fonts/sifont/SIFON043.raw  45.3% [    82/   150] Deflate
  Adding rott/graphics/fonts/sifont/SIFON044.raw  47.6% [    97/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON045.raw  53.4% [    89/   191] Deflate
  Adding rott/graphics/fonts/sifont/SIFON046.raw  53.5% [   105/   226] Deflate
  Adding rott/graphics/fonts/sifont/SIFON047.raw  52.2% [    99/   207] Deflate
  Adding rott/graphics/fonts/sifont/SIFON048.raw  48.3% [   104/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON049.raw  48.4% [    97/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON050.raw  45.1% [   100/   182] Deflate
  Adding rott/graphics/fonts/sifont/SIFON051.raw  46.6% [   102/   191] Deflate
  Adding rott/graphics/fonts/sifont/SIFON052.raw  47.6% [    97/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON053.raw  59.5% [    85/   210] Deflate
  Adding rott/graphics/fonts/sifont/SIFON054.raw  49.7% [    93/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON055.raw  53.9% [    94/   204] Deflate
  Adding rott/graphics/fonts/sifont/SIFON056.raw  51.1% [   109/   223] Deflate
  Adding rott/graphics/fonts/sifont/SIFON057.raw  56.0% [    91/   207] Deflate
  Adding rott/graphics/fonts/sifont/SIFON058.raw  53.9% [    94/   204] Deflate
  Adding rott/graphics/fonts/sifont/SIFON059.raw  53.1% [    84/   179] Deflate
  Adding rott/graphics/fonts/sifont/SIFON060.raw  40.2% [    67/   112] Deflate
  Adding rott/graphics/fonts/sifont/SIFON061.raw  53.8% [    84/   182] Deflate
  Adding rott/graphics/fonts/sifont/SIFON062.raw  37.6% [    68/   109] Deflate
  Adding rott/graphics/fonts/sifont/SIFON063.raw  58.8% [    66/   160] Deflate
  Adding rott/graphics/fonts/sifont/SIFON064.raw  68.2% [    63/   198] Deflate
  Adding rott/graphics/fonts/sifont/SIFON065.raw  46.4% [    45/    84] Deflate
  Adding rott/graphics/fonts/sifont/SIFON066.raw  53.6% [    96/   207] Deflate
  Adding rott/graphics/fonts/sifont/SIFON067.raw  47.9% [    98/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON068.raw  48.1% [    96/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON069.raw  47.1% [   101/   191] Deflate
  Adding rott/graphics/fonts/sifont/SIFON070.raw  48.1% [   107/   206] Deflate
  Adding rott/graphics/fonts/sifont/SIFON071.raw  50.8% [    97/   197] Deflate
  Adding rott/graphics/fonts/sifont/SIFON072.raw  47.9% [    98/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON073.raw  49.5% [    95/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON074.raw  36.7% [    57/    90] Deflate
  Adding rott/graphics/fonts/sifont/SIFON075.raw  46.0% [    81/   150] Deflate
  Adding rott/graphics/fonts/sifont/SIFON076.raw  48.6% [    95/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON077.raw  55.0% [    86/   191] Deflate
  Adding rott/graphics/fonts/sifont/SIFON078.raw  53.5% [   105/   226] Deflate
  Adding rott/graphics/fonts/sifont/SIFON079.raw  52.7% [    98/   207] Deflate
  Adding rott/graphics/fonts/sifont/SIFON080.raw  49.8% [   101/   201] Deflate
  Adding rott/graphics/fonts/sifont/SIFON081.raw  49.5% [    95/   188] Deflate
  Adding rott/graphics/fonts/sifont/SIFON082.raw  46.2% [    98/   182] Deflate
  Adding rott/graphics/fonts/sifont/SIFON083.raw  48.2% [    99/   191] Deflate
  Adding rott/graphics/fonts/sifont/SIFON084.raw  48.6% [    95/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON085.raw  61.4% [    81/   210] Deflate
  Adding rott/graphics/fonts/sifont/SIFON086.raw  51.9% [    89/   185] Deflate
  Adding rott/graphics/fonts/sifont/SIFON087.raw  55.4% [    91/   204] Deflate
  Adding rott/graphics/fonts/sifont/SIFON088.raw  52.5% [   106/   223] Deflate
  Adding rott/graphics/fonts/sifont/SIFON089.raw  56.0% [    91/   207] Deflate
  Adding rott/graphics/fonts/sifont/SIFON090.raw  54.9% [    92/   204] Deflate
  Adding rott/graphics/fonts/sifont/SIFON091.raw  53.6% [    83/   179] Deflate
  Adding rott/graphics/fonts/sifont/SIFON092.raw  46.6% [    55/   103] Deflate
  Adding rott/graphics/fonts/sifont/SIFON093.raw  32.2% [    59/    87] Deflate
  Adding rott/graphics/fonts/sifont/SIFON094.raw  37.7% [    66/   106] Deflate
  Adding rott/graphics/fonts/sifont/SIFON095.raw  60.3% [    56/   141] Deflate
  Adding rott/graphics/fonts/sifont/SIFON096.raw  58.1% [    67/   160] Deflate
  Adding rott/graphics/fonts/sifont/SIFON097.raw  34.5% [    57/    87] Deflate
  Adding rott/graphics/fonts/sifont/SIFON098.raw  63.3% [    83/   226] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL001.raw 37.2% [    27/    43] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL002.raw 14.7% [    58/    68] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL003.raw 38.8% [    52/    85] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL004.raw 35.3% [    90/   139] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL005.raw 28.0% [   113/   157] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL006.raw 29.7% [   109/   155] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL007.raw 26.1% [   113/   153] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL008.raw 17.0% [    39/    47] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL009.raw 29.8% [    66/    94] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL010.raw 23.7% [    71/    93] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL011.raw 36.6% [    78/   123] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL012.raw 24.8% [    79/   105] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL013.raw 12.2% [    43/    49] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL014.raw 37.5% [    55/    88] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL015.raw 21.3% [    37/    47] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL016.raw 29.1% [    83/   117] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL017.raw 31.2% [   110/   160] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL018.raw 28.2% [    79/   110] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL019.raw 35.3% [   123/   190] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL020.raw 38.3% [   111/   180] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL021.raw 31.2% [    95/   138] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL022.raw 34.9% [   125/   192] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL023.raw 31.7% [   123/   180] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL024.raw 37.0% [    92/   146] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL025.raw 29.5% [   117/   166] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL026.raw 37.4% [   112/   179] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL027.raw 27.4% [    45/    62] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL028.raw 17.2% [    53/    64] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL029.raw 22.6% [    72/    93] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL030.raw 37.2% [    76/   121] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL031.raw 20.2% [    79/    99] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL032.raw 35.4% [    84/   130] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL033.raw 42.8% [    79/   138] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL034.raw 30.6% [   109/   157] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL035.raw 29.9% [   108/   154] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL036.raw 27.5% [   108/   149] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL037.raw 26.2% [   107/   145] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL038.raw 35.0% [   106/   163] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL039.raw 32.8% [    90/   134] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL040.raw 27.3% [   112/   154] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL041.raw 31.6% [    91/   133] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL042.raw 14.5% [    53/    62] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL043.raw 27.0% [    73/   100] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL044.raw 29.5% [    98/   139] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL045.raw 29.1% [    83/   117] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL046.raw 35.6% [   103/   160] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL047.raw 38.6% [    94/   153] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL048.raw 28.1% [   115/   160] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL049.raw 24.4% [    99/   131] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL050.raw 26.7% [   107/   146] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL051.raw 24.0% [   111/   146] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL052.raw 30.4% [   117/   168] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL053.raw 33.1% [    85/   127] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL054.raw 31.5% [    89/   130] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL055.raw 31.1% [    91/   132] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL056.raw 32.7% [   109/   162] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL057.raw 41.7% [    91/   156] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL058.raw 30.7% [    88/   127] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL059.raw 32.5% [   108/   160] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL060.raw 20.5% [    62/    78] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL061.raw 28.3% [    76/   106] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL062.raw 21.8% [    61/    78] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL063.raw 25.0% [    69/    92] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL064.raw 42.3% [    64/   111] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL065.raw 12.2% [    43/    49] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL066.raw 31.0% [    98/   142] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL067.raw 27.3% [   104/   143] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL068.raw 28.8% [   104/   146] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL069.raw 26.6% [   102/   139] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL070.raw 31.1% [   102/   148] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL071.raw 27.7% [    86/   119] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL072.raw 27.3% [   104/   143] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL073.raw 32.3% [    86/   127] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL074.raw 15.3% [    50/    59] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL075.raw 24.7% [    73/    97] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL076.raw 30.6% [    93/   134] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL077.raw 28.1% [    82/   114] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL078.raw 35.7% [    99/   154] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL079.raw 34.7% [    96/   147] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL080.raw 27.3% [   112/   154] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL081.raw 24.2% [    91/   120] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL082.raw 25.0% [   105/   140] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL083.raw 23.7% [   103/   135] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL084.raw 26.2% [   110/   149] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL085.raw 33.9% [    82/   124] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL086.raw 30.6% [    86/   124] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL087.raw 32.5% [    85/   126] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL088.raw 34.6% [   102/   156] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL089.raw 41.4% [    89/   152] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL090.raw 31.5% [    85/   124] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL091.raw 30.3% [   106/   152] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL092.raw 26.3% [    56/    76] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL093.raw 21.7% [    54/    69] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL094.raw 15.8% [    64/    76] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL095.raw 30.0% [    56/    80] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL096.raw 25.0% [    69/    92] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL097.raw 21.0% [    49/    62] Deflate
  Adding rott/graphics/fonts/smallfon/SMALL098.raw 51.9% [    76/   158] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF001.raw 28.6% [    20/    28] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF002.raw 25.7% [    26/    35] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF003.raw 37.5% [    25/    40] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF004.raw 46.5% [    38/    71] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF005.raw 33.3% [    40/    60] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF006.raw 22.8% [    44/    57] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF007.raw 31.5% [    37/    54] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF008.raw 25.0% [    18/    24] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF009.raw 21.4% [    33/    42] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF010.raw 21.4% [    33/    42] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF011.raw 43.1% [    37/    65] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF012.raw 28.9% [    32/    45] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF013.raw 11.8% [    30/    34] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF014.raw 37.2% [    27/    43] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF015.raw 17.9% [    23/    28] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF016.raw 23.4% [    36/    47] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF017.raw 32.1% [    38/    56] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF018.raw 32.7% [    35/    52] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF019.raw 31.8% [    45/    66] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF020.raw 35.5% [    40/    62] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF021.raw 32.7% [    33/    49] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF022.raw 38.8% [    41/    67] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF023.raw 31.2% [    44/    64] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF024.raw 34.0% [    31/    47] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF025.raw 34.4% [    40/    61] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF026.raw 28.1% [    46/    64] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF027.raw 21.4% [    22/    28] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF028.raw 15.4% [    33/    39] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF029.raw 32.1% [    36/    53] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF030.raw 50.0% [    29/    58] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF031.raw 34.0% [    35/    53] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF032.raw 29.1% [    39/    55] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF033.raw 24.6% [    46/    61] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF034.raw 37.5% [    35/    56] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF035.raw 31.1% [    42/    61] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF036.raw 35.1% [    37/    57] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF037.raw 30.4% [    39/    56] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF038.raw 43.5% [    35/    62] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF039.raw 38.5% [    32/    52] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF040.raw 28.8% [    42/    59] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF041.raw 43.1% [    29/    51] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF042.raw 38.6% [    35/    57] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF043.raw 18.8% [    39/    48] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF044.raw 37.3% [    32/    51] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF045.raw 42.6% [    27/    47] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF046.raw 46.8% [    41/    77] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF047.raw 37.3% [    32/    51] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF048.raw 32.1% [    38/    56] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF049.raw 27.8% [    39/    54] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF050.raw 26.7% [    44/    60] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF051.raw 32.1% [    38/    56] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF052.raw 37.3% [    42/    67] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF053.raw 31.9% [    32/    47] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF054.raw 37.3% [    32/    51] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF055.raw 36.0% [    32/    50] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF056.raw 45.5% [    42/    77] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF057.raw 37.3% [    37/    59] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF058.raw 30.6% [    34/    49] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF059.raw 21.3% [    48/    61] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF060.raw 45.6% [    31/    57] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF061.raw 25.5% [    35/    47] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF062.raw 42.1% [    33/    57] Deflate
